
2012-05-14 01:07:05 013 81.20 2 1 1 

2012-05-14 05:00:46 013 200.98 2 2 1 

2012-05-14 18:48:32 013 209.60 2 2 1 

2012-05-14 18:50:29 013 86.80 2 1 1 

2012-05-15 02:47:45 013 206.69 2 2 1 

2012-05-15 03:04:15 013 203.87 2 2 1 

2012-05-15 03:10:05 013 92.19 2 1 1 

2012-05-15 03:33:46 013 81.02 2 1 1 

2012-05-15 03:50:03 013 89.85 2 1 2 

2012-05-15 03:54:08 013 91.06 2 1 2 

2012-05-15 04:06:29 013 87.81 2 1 1 

2012-05-15 04:09:28 013 82.69 2 1 1 
 

2012-05-15 04:30:37 013 84.45 2 1 1 

2012-05-15 05:49:20 013 206.28 2 2 1 

2012-05-15 06:24:58 013 208.71 2 2 1 

2012-05-15 08:07:53 013 84.52 2 1 1 

2012-05-15 08:10:24 013 84.58 2 1 1 

2012-05-15 17:37:44 013 206.29 2 2 1 

2012-05-15 17:53:27 013 205.51 2 2 1 

2012-05-15 17:55:03 013 87.01 2 1 1 

2012-05-15 17:59:26 013 83.26 2 1 1 

2012-05-15 18:00:18 013 90.62 2 1 2 

